identifier,title,creator,date,year,language,description,publisher,source,collected_date
bib_fict_780971_1,"Socratis, Antisthenis, et aliorum Socraticorum epistolæ. Leo Allatius hactenus non editas primus Græcè vulgavit; Latinè vertit; Notas adjecit; Dialogum, de Scriptis Socratis, præfixit","Allatius, Leo [Allacci, Leone] (ed.) ; Socrates (pseud.) ; Antisthenes (pseud.) ; Aristippus (pseud.) ; Aeschines (pseud.) ; Xenophon (pseud.)",1637-01-01T00:00:00Z,1637,Latin,"8vo. pp. [8], 258, [6] (last blank). Signatures: a⁴ A-2K⁴. There are two copies in this collection. The first is in early vellum; the second is in early calf, inscribed ‘H. Cherry’ on title page, with motto ‘Non civium ardor prava jubentium. Conscientia mille testes.’ ""Epistolae"" in Greek with parallel Latin translation; introduction and notes in Latin. ""De scriptis Socratis dialogus"" is added on pp. 76-133. Includes title vignette. First edition of letters supposedly written by Socrates and his followers (Antisthenes, Aristippus, Aeschines, Xenophon, etc.). They actually are forgeries, which were demolished by Richard Bentley in his Dissertation (1697), pp. 89-110, with specific reference to this ‘first collected’ edition. See J.-C. Brunet, Manuel du libraire et de l'amateur de livres. Paris, 1864, vol. V, p. 424. Click here to view the Johns Hopkins University catalog record.","Paris : Sumptibus Sebastiani Cramoisy, Typographi Regii",Internet Archive,2025-11-19T09:08:33.494038
bib_fict_443764,Διοδώρου τοῦ Σικελιωτοῦ Βιβλιοθήκης ἱστορικῆς Βίβλοι πεντεκαίδεκα ἐκ τῶν τεσσαράκοντα. Diodori Siculi Bibliothecæ historicæ libri quindecim de quadraginta [...],"Diodorus Siculus ; Estienne, Henri (ed.)",1559-01-01T00:00:00Z,1559,Greek,"Full title: Διοδώρου τοῦ Σικελιωτοῦ Βιβλιοθήκης ἱστορικῆς Βίβλοι πεντεκαίδεκα ἐκ τῶν τεσσαράκοντα. Diodori Siculi Bibliothecæ historicæ libri quindecim de quadraginta. Decem ex his quindecim nunquam prius fuerunt editi. Folio. pp. [12], 847, [1]. Signatures: (*)⁶, a-3g⁸. Calf. Bookplates of L. A. Burd and another; library stamp of Repton School. ‘Editio princeps’ of most of the Greek text of Diodorus’ Bibliotheca historica, a universal history in forty books completed sometime between 36 and 30 BC, edited by Henri Estienne. It contains books 1-5 [represented as 1-6 in early eds, as book 1 is in two parts], and 11-15 of the original 40. Books 6-10 are mostly lost, 16-20 only were published by Oporinus in 1539 (see Bib# 6636606/Fr# 8.1 in this collection), and 21-40 are again fragmentary at best). Date and imprint supplied from H. M. Adams, Catalogue of Books Printed on the Continent of Europe, 1501-1600, in Cambridge Libraries. 2 vols. Cambridge, 1967, D 472.",Geneva : Excudebat Henricus Stephanus illlustris viri Huldrici Fuggeri typographus [Henri Estienne],Internet Archive,2025-11-19T09:08:33.494137
bib_fict_780971,"Socratis, Antisthenis, et aliorum Socraticorum epistolæ. Leo Allatius hactenus non editas primus Græcè vulgavit; Latinè vertit; Notas adjecit; Dialogum, de Scriptis Socratis, præfixit","Allatius, Leo [Allacci, Leone] (ed.) ; Socrates (pseud.) ; Antisthenes (pseud.) ; Aristippus (pseud.) ; Aeschines (pseud.) ; Xenophon (pseud.)",1637-01-01T00:00:00Z,1637,Latin,"8vo. pp. [8], 258, [6] (last blank). Signatures: a⁴ A-2K⁴. There are two copies in this collection. The present is in early vellum. ""Epistolae"" in Greek with parallel Latin translation; introduction and notes in Latin. ""De scriptis Socratis dialogus"" is added on pp. 76-133. Includes title vignette. First edition of letters supposedly written by Socrates and his followers (Antisthenes, Aristippus, Aeschines, Xenophon, etc.). They actually are forgeries, which were demolished by Richard Bentley in his Dissertation (1697), pp. 89-110, with specific reference to this ‘first collected’ edition. See J.-C. Brunet, Manuel du libraire et de l'amateur de livres. Paris, 1864, vol. V, p. 424.","Paris : Sumptibus Sebastiani Cramoisy, Typographi Regii",Internet Archive,2025-11-19T09:08:33.494180
McGillLibrary-osl_diploma-university-padua_franciscus-bernadus-schnorff_BibOsl7542-21871,"[Diploma of the University of Padua, conferring upon Franciscus Bernardus Schnorff of Baden in Switzerland, son of Gwaltherus Schnorff, the degree of doctor of philosophy and medicine, 20 May, 1664",Università di Padova.,1664-01-01T00:00:00Z,1664,Latin,"9, 11 leaves, bound : parchment, color illustrations",1664.,Internet Archive,2025-11-19T09:08:33.494230
McGillLibrary-osl_diploma-university-padua_johannes-paulus-gulientius_BibOsl7541-21874,"[Diploma of the University of Padua, conferring upon Johannes Paulus Gulientius (Giovanni Paolo Guglienzi) the degree of doctor of canon and civil law, 25 Aug., 1650",Università di Padova.,1650-01-01T00:00:00Z,1650,Latin,7 leaves : parchment,1650.,Internet Archive,2025-11-19T09:08:33.494271
McGillLibrary-osl_diploma-university-pisa-onuphrio-bonfigli_BibOsl7548-21877,"[Diploma of the University of Pisa, conferring upon Onuphrio Bonfigli of Leghorn the degree of doctor of philosophy and medicine, 21 June, 1686",Università di Pisa.,1686-01-01T00:00:00Z,1686,Latin,"6 leaves, bound : parchment, color coat of arms",1686.,Internet Archive,2025-11-19T09:08:33.494308
McGillLibrary-osl_diploma-university-padua_joannes-nolto_BibOsl7543-21870,"[Diploma of the University of Padua, conferring upon Joannes Nolto, son of Bartholdus Nolto of Brunsbuttel Dithmar, the degree of doctor of philosophy and medicine, 23 Dec., 1664",Università di Padova.,1664-01-01T00:00:00Z,1664,Latin,"8 leaves, bound : parchment, color illustrations, color coat of arms, portrait",1664.,Internet Archive,2025-11-19T09:08:33.494351
McGillLibrary-osl_diploma-university-padua_angelus-blanchis_BibOsl7545-21869,"[Diploma of the University of Padua, conferring upon Angelus de Blanchis of Assisi the degree of doctor of laws, 21 July, 1696",Università di Padova.,1696-01-01T00:00:00Z,1696,Latin,"6 leaves, bound : parchment, color illustrations",1696.,Internet Archive,2025-11-19T09:08:33.494360
McGillLibrary-osl_diploma-university-leyden_reinerus-bontius_BibOsl7539-21868,"[Diploma of the University of Leyden, conferring upon Reinerus Bontius of Leyden the degree of doctor of medicine, 28 Aug., 1599",Rijksuniversiteit te Leiden.,1599-01-01T00:00:00Z,1599,Latin,1 sheet : parchment,1599.,Internet Archive,2025-11-19T09:08:33.494403
McGillLibrary-rbsc_blackerwood_vlyssis_aldrouandi_folioA365mo1642-21839,Vlyssis Aldrouandi ... Monstrorum historia : cum Paralipomenis historiae omnium animalium,"Aldrovandi, Ulisse, 1522-1605?",1642-01-01T00:00:00Z,1642,Latin,"2 parts in 1 ([8], 748, [28]; 159, [9] pages : illustrations (woodcuts) ; 37 cm (fol.)",Bononiae [Bologna] : Typis Nicolai Tebaldini,Internet Archive,2025-11-19T09:08:33.494460
bib_fict_4102870,"Luitprandi subdiaconi toletani ticinensis diaconi tandem cremonensis episcopi opera quæ extant. Chronicon et adversaria nunc primum in lucem exeunt, P. Hieronymi de la Higuera Societ. Iesu Presbyteri D. Laurenti Ramirez de Prado [...]","Liutprand, Bishop of Cremona ; Román de La Higuera, Gerónimo ; Quellinus, Erasmus, the Younger (ill.) ; Galle, Cornelius, the Younger (engr.) ; Rubens, Pet. P. (Peter Paul) (des.)",1640-01-01T00:00:00Z,1640,Latin,"Full title: Luitprandi subdiaconi toletani ticinensis diaconi tandem cremonensis episcopi opera quæ extant. Chronicon et adversaria nunc primum in lucem exeunt, P. Hieronymi de la Higuera Societ. Iesu Presbyteri D. Laurenti Ramirez de Prado consiliarii regii notis illustrata. Folio. pp. xlviij, 592, [40]. Signatures: [A]-4A⁴. Contemporary vellum. Portrait and title page designed by Peter Paul Rubens. Printer's device on title page and on final leaf. Includes tailpieces and initials. Incorporating notes by the antiquarian Jerónimo Román de la Higuera (1538-1611), “discoverer” of the supposedly tenth-century ‘Chronicon,’ purportedly a Toledan chronicle by the 10th-century imaginary historian Liutprand of Cremona covering the years 640-944, and other fragments attributed to Liutprand, and here included as part of his Opera. See Bib# 4790376/Fr# 377 in this collection for two copies of the 1635 edition of the ‘Chronicon’ and other fragments attributed to Liutprand by Román de la Higuera edited by Tomás Tamayo de Vargas. Click here to view the Johns Hopkins University catalog record.",Antwerp : Ex Officina Plantiniana Balthasaris Moreti,Internet Archive,2025-11-19T09:08:33.494554
McGillLibrary-rbsc_heac_accvrata-recognito_folioBX890N4851514_v1-3-21741,"Haec accvrata recognitio trivm voluminvm, opervm clariss. P. Nicolai Cvsae Card. ex officina Ascensiana recenter emissa est. : cvivs vniversalem indicem, proxime seqvens pagina monstrat","Nicholas, of Cusa, Cardinal, 1401-1464",1514-01-01T00:00:00Z,1514,Latin,3 volumes in 2 : illustrations ; 30 cm (fol.),[Parisiis] : Vaenvndantvr cvm caeteris eius operibus in aedibus Ascensianis.,Internet Archive,2025-11-19T09:08:33.494601
bib_fict_5751649,"Rerum anglicarum scriptorum Veterum Tom. I. Quorum Ingulfus nunc primum integer, cæteri nunc primum prodeunt","Fulman, William (ed.)",1684-01-01T00:00:00Z,1684,Latin,"Folio. ff. [2] (blank), pp. [6], 598, [26] (2 last blank), f. [1] (blank). Signatures: a⁴(-a1) A-4F⁴, b-g². Contemporary blind-paneled calf. Spines in 6 compartments, red morocco gilt label, repairs on front joint, endcaps, corners. Pastedowns removed. Engraved vignette on title page. Engraved initial. Plate of Sir John Trollope, Bart., MP, and of John Fines. Manuscript note on 1st blank. Mostly in Latin, with some French. The first volume (all issued) of William Fulman’s intended collection of early English chronicles, here presenting five, including that of the forgery ‘Ingulf,’ a thirteenth- or fourteenth-century chronicle of the Anglo-Saxon Abbott Ingulf (d. 1109), first printed in Sir Henry Savile’s Rerum Anglicarum Scriptores Post Bedam (1596, Richard Crakanthorpe’s copy, Bib# 4102716/Fr# 156 in this collection). The present work was edited under the patronage of Bishop Fell. See D. Wing (ed.), Short-title Catalogue of Books Printed in England, Scotland, Ireland, Wales, and British America, and of English Books Printed in Other Countries, 1641-1700. 4 vols. New York, 1982-98 (2nd ed.), F2525.",Oxford : E Theatro Sheldoniano,Internet Archive,2025-11-19T09:08:33.494697
bibliapauperum00unse,[Biblia pauperum],,1460-01-01T00:00:00Z,1460,Latin,40 leaves ; 30 cm (fol.),[Germany or Netherlands] : [publisher not identified],Internet Archive,2025-11-19T09:08:33.494713
bib_fict_9736978,"Fragmenta Historicorum collecta ab Antonio Augustino, Emendata à Fulvio Ursino. Fulvi Ursini Notae Ad Sallustium. Cæsarem. Livium. Velleium. Ad Tacitum. Suetonium. Spartianum. & Alios","Agustin, Antonio ; Orsini, Fulvio [Ursinus] (ed.)",1595-01-01T00:00:00Z,1595,Latin,"8vo. pp. 518, [2].  Signatures: A-Z8 a-i8 k4. 18th-century mottled calf, gilt. Pasted in bookmark of the Biblioteca del Excmo. Señor Marques de Astorga. Shelfmark “Est. 25 B” inked on front flyleaf recto, crossed out shelfmark on title page.  Only edition of an unusual and very rare work by Agustin Antonio, the great Spanish jurist, humanist and scourge of Annius, on more generally extant Roman historians (Julius Caesar, Sallust, Livy, Tacitus, Suetonius, ‘& Alios’) to those rescued from the unpublished papers of Agustin, and on to those known only from fragments quoted by their early successors. The work is edited posthumously by Orsini, who added his own notes and those of other classicists. Beginning the volume (pp. 3-6) is Agustin’s assembly of the genuine remains, in the original Greek and in Latin translation, of Quintus Fabius Pictor, the earliest known Roman historian (254-201 B.C.), as preserved by Plutarch, Pliny, Dionysius Laertes, Polybius, Macrobius, Cicero, Quintillian, Livy, et al. Agustin does not include the fifth book of the Antiquitatum variorum by the forger Annius of Viterbo, a work whose credibility Agustin helped to demolish, and which contained an entirely fictitious account of the origin of Rome (Romulus and Remus, etc.) attributed falsely to Fabius Pictor. Fabricius treats the present volume, and other near-contemporary gatherings of such historical fragments, in Bibliotheca Latina (Venice, 1728 ed.), II, pp. 374 ff. (‘Caput IV, De Historicorum Fragmentis & Collectionibus’). USTC misattributes the book to ‘Saint Augustinus’ and records only two copies in USA, at the Annapolis Naval Academy and at Yale. On Fabius Pictor, see also A. Monigliano, The Classical Foundation of Modern Historiography. Cambridge, 1990, pp. 80-108; T.J. Cornell (ed.), The Fragments of Roman Historians. Oxford, 2013.","Antwerp : Ex officina Plantiniana, Apud Viduam, & Ioannem Moretum",Internet Archive,2025-11-19T09:08:33.494728
bib_fict_9736963,"Aristoteles De Mundo, Græce: Cum duplici interpretation Latinâ. priore quidem L. Apulei; alterâ verò Guilielmi Budæi. Cum Scholiis & Castigationibus Bonaventuræ Vulcanii tam in Aristotelem, quàm in utrunque eius interpretem [...]","Aristoteles (pseud.) ; Vulcanius, Bonaventurus (ed.)",1591-01-01T00:00:00Z,1591,Greek,"Full title: Aristoteles De Mundo, Græce: Cum duplici interpretation Latinâ. priore quidem L. Apulei; alterâ verò Guilielmi Budæi. Cum Scholiis & Castigationibus Bonaventuræ Vulcanii tam in Aristotelem, quàm in utrunque eius interpretem. Acceßit seorsim Gregorii Cyprii, Encomium Maris, Gracè, numquam antea excusum. Et Pauli Silentiarii Iambica 8vo. f. [1], pp. [14], 297, [7]; pp. 23. Signatures: *8 A-T8; A8 B4. Contemporary vellum, with engraved portrait of Vulcanius (aged 57, dated 1596) bound in facing title frontispiece, complete with the 24-page appendix. A presentation copy from the editor, inscribed by him on the title ‘Bonaventura Ventura L.M.D.D.’, with the recipient’s name in two lines above scored through with ink, though the words ‘Nicolao’ or ‘Nicolau’, and ‘patricio’ or ‘patricii Geneuensi’ (or possibly ‘Genouensi’) can be made out; and with marginal holograph corrections--quite possibly by Vulcanius--on A1v, A5r, M3r, and M4r. Later provenance: Friedrich Brandt, inscription dated 29 March 1629 on front pastedown, and ‘Sum Verus Possessor / Georgius Paip[er?]’, dated ‘V Id[es = 19] Novembris MDCLXXXVI’ on front endleaf. Among many works now regarded as spuriously Aristotlean, the Greek text Περε κοσμοι (or De Mundo, not to be confused with Aristotle’s canonical De Caelo et Mundo) is perhaps outstanding: a vivid account of the cosmos presented as an instructive letter to Alexander the Great, first attributed to Aristotle (384-322 B.C.) by Apuleius of Madaura (c. 125-170 A.D.), the Numidian Platonist, rhetorician, and proto-novelist of The Golden Ass. Its true authorship has been disputed since the fifteenth century at least, with its skeptics (including Maimonides, Erasmus, Vives, Scaliger, Vettori, Muret, and later Daniel Heinsius, J. G. Voss, and Gabriel Naudé) outnumbering proponents from Bessarion, Ficino and Pico della Mirandola to Budé (perhaps wavering), the present editor Bonaventurus Vulcanius, Conrad Gesner, and Jean Bodin.  Modern scholarship rejects Aristotle’s direct involvement, dating the composition--notable for its quasi-Judaeo-Christian presupposition of a single omnipotent God, as creator and ruler of the cosmos--to the era of Apuleius. The present edition, perhaps the earliest variorium, with translations and scholia, offers the Greek text together with Latin versions of both Apulaius and Budé (the latter possibly accessed from a recent Paris printing of 1571), with new annotations by Vulcanius. It also contains (as called for in the title, and separately signed A8 B4 at the end) the first and only edition of an oration in Greek by Gregorius II Cyprus, thirteenth-century Patriarch of Constantinople (‘Ενκωμιον τες θαλασσες’, or ‘Praise of the Sea’) and a poem by the sixth-century Byzantine poet Paul ‘the Silentiary’, both edited by Vulcanius from manuscript, and dedicated to his former employer Henri Estienne. USTC lists this ‘appendix’ independently (thirteen copies, as opposed to forty-six of the De Mundo), suggesting that many copies of the latter may lack it. For the disinguished humanist/translator/ poet Bonaventura de Smet, or ‘Vulcanius’ (1538-1614), see H.-J. van Dam, ‘The Honour of Letters: Bonaventura Vulcanius, Scholar and Poet’ (in Bonaventura Vulcanius, Works and Networks. Bruges 1538 - Leiden 1614. Leyden, 2010, pp. 45-68, citing other recent studies in fn. 2. The son of Pieter de Smet, friend of Erasmus, Bonaventura long served as Professor of Greek at Leyden, alongside Lipsius and Scaliger, where he taught Daniel Heinsius and Hugo Grotius and traded verse with Jan Dousa the Elder (whose commendatory ‘Carmen’ begins the De Mundo). As a youngish man he spent a decade in Spain 1559-1570, then taught at Cologne, then (after a ruckus with a local jurist, Gilbert Regius, in 1574) lived in Geneva (working for Henri Estienne) and Basel (for Froben, to 1577), then Antwerp (for Willem Sylvius), then back to Leyden (1578), where he wound up (after more travel: he was reportedly fluent in six languages) as Professor of Greek, 1581-1614. His own working library and personal manuscripts remain there.","Leiden : Ex Officina Plantiniana, Apud Franciscum Raphelengium",Internet Archive,2025-11-19T09:08:33.494738
bib_fict_9736934,"Dominici Baudii Amores, Edente Petro Scriverio, Inscripti Th. Graswinckelio, Equiti","Baudius, Dominique; Schrijver, Pieter [Scriverius, Petrus] (ed.)",1638-01-01T00:00:00Z,1638,Latin,"12mo. pp. [12], 518, f. [1]. Signatures: 3*6 A-2G8 2H12 2I6 2K2. Later vellum boards. Modern bookplate of William Tibbett, stamp of R.W. Smith. First edition, includes among ‘other works’ the Pervigilium Veneris and the first printing of the ‘Animadversiones in Perviligium’ by Scriverius (pp. 463ff.), which exposes (pp. 463 ff.) the forged passage published by Jan Dousa in his 1592 edition of Catullus. See Freeman, Catullus Carmen 17.6 and Other Mysteries: A Study in Editorial Conflict, Eccentricity, Forgery, and Restitution: with a Checklist of Significant Printed Editions of Catullus in Latin, 1472-2005. London, 2020, p. 40, and the studies (1911 and 1936) of the Pervigilium by Cecil Clementi (Pergilium Veneris, The vigil of Venus, edited with facsimiles of the codex Salmasianus and codex Thuaneus, an introduction, translation, apparatus criticus, and explanatory notes. Oxford, 1911; Pervigilium Veneris. The vigil of Venus. Oxford, 1936). See Bib# 9736933 in this collection for Dousa’s original forgery (1592) with the ownership inscription of Scriverius himself. See Bib# 7138283 for the commentary in Noel’s Catullus (1803).",Amsterdam : Apud Ludovicum Elzevirium [Louis Elzevir],Internet Archive,2025-11-19T09:08:33.494765
